ID,event,sectionID,val,procID,ts,ticket
idUnico,END_FUNC_PROC, dameSurtidor,0,4,1542231448893266034,344
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231449038634227,345
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231449038950443,346
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,15,1542231449039132441,347
idUnico,END_FUNC_PROC, dameSurtidor,0,15,1542231449039293130,348
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,4,1542231449112497066,349
idUnico,END_FUNC_PROC, dejoSurtidor,1,4,1542231449112695319,350
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,4,1542231449112871825,351
idUnico,END_FUNC_PROC, dameSurtidor,0,4,1542231449113038006,352
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231449121324544,353
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231449121509287,354
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231449121683047,355
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231449121847031,356
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231449128289114,357
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231449128473199,358
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,22,1542231449128646519,359
idUnico,END_FUNC_PROC, dameSurtidor,0,22,1542231449128806440,360
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231449327739422,361
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231449328035099,362
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231449328216547,363
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231449328377895,364
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231449433392726,365
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231449433680275,366
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,9,1542231449433860625,367
idUnico,END_FUNC_PROC, dameSurtidor,0,9,1542231449434026257,368
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231449484542245,369
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231449484746979,370
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,15,1542231449484920958,371
idUnico,END_FUNC_PROC, dameSurtidor,0,15,1542231449485081977,372
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231449560037141,373
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231449560237261,374
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,22,1542231449560413327,375
idUnico,END_FUNC_PROC, dameSurtidor,0,22,1542231449560573797,376
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,4,1542231450004302800,377
idUnico,END_FUNC_PROC, dejoSurtidor,1,4,1542231450004601333,378
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,4,1542231450004782013,379
idUnico,END_FUNC_PROC, dameSurtidor,0,4,1542231450004943361,380
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231450016119123,381
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231450016360541,382
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231450016544076,383
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231450016705754,384
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231450031333754,385
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231450031577369,386
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,15,1542231450031755302,387
idUnico,END_FUNC_PROC, dameSurtidor,0,15,1542231450031916541,388
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231450035630738,389
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231450035817678,390
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231450036011318,391
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231450036190350,392
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231450105274697,393
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231450105471302,394
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,9,1542231450105647808,395
idUnico,END_FUNC_PROC, dameSurtidor,0,9,1542231450105809705,396
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231450123937614,397
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231450124118732,398
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231450124489208,399
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231450124649897,400
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231450150813380,401
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231450150994938,402
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,22,1542231450151169686,403
idUnico,END_FUNC_PROC, dameSurtidor,0,22,1542231450151331254,404
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231450166425836,405
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231450166604209,406
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231450166778737,407
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231450166945467,408
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231450299160299,409
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231450299391613,410
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,15,1542231450299569876,411
idUnico,END_FUNC_PROC, dameSurtidor,0,15,1542231450299729357,412
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231450352889196,413
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231450353141488,414
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231450353319092,415
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231450353479342,416
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231450542204884,417
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231450542498474,418
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231450542680142,419
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231450542845884,420
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231450593036649,421
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231450593220294,422
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,9,1542231450593396800,423
idUnico,END_FUNC_PROC, dameSurtidor,0,9,1542231450593562432,424
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231450598705588,425
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231450598885279,426
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231450599060576,427
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231450599221595,428
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231450616967934,429
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231450617149273,430
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,15,1542231450617324021,431
idUnico,END_FUNC_PROC, dameSurtidor,0,15,1542231450617486907,432
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,4,1542231450765203590,433
idUnico,END_FUNC_PROC, dejoSurtidor,1,4,1542231450765431279,434
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,4,1542231450765607235,435
idUnico,END_FUNC_PROC, dameSurtidor,0,4,1542231450765767266,436
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231450842082523,437
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231450842280556,438
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231450842455744,439
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231450842617971,440
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231450862566304,441
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231450862746653,442
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,22,1542231450862921292,443
idUnico,END_FUNC_PROC, dameSurtidor,0,22,1542231450863083189,444
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231450883716885,445
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231450883899432,446
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,15,1542231450884072972,447
idUnico,END_FUNC_PROC, dameSurtidor,0,15,1542231450884235638,448
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231451045506349,449
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231451045812241,450
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,15,1542231451045996435,451
idUnico,END_FUNC_PROC, dameSurtidor,0,15,1542231451046157454,452
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231451194488239,453
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231451194807750,454
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231451194990626,455
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231451195159773,456
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,4,1542231451225024371,457
idUnico,END_FUNC_PROC, dejoSurtidor,1,4,1542231451225271062,458
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,4,1542231451225449434,459
idUnico,END_FUNC_PROC, dameSurtidor,0,4,1542231451225610343,460
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231451237801984,461
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231451237988924,462
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,9,1542231451238166199,463
idUnico,END_FUNC_PROC, dameSurtidor,0,9,1542231451238326778,464
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231451285857108,465
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231451286039545,466
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231451286215502,467
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231451286377289,468
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,4,1542231451331843701,469
idUnico,END_FUNC_PROC, dejoSurtidor,1,4,1542231451332053377,470
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,4,1542231451332228784,471
idUnico,END_FUNC_PROC, dameSurtidor,0,4,1542231451332390242,472
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231451575412299,473
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231451575680957,474
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231451575860867,475
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231451576022325,476
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,4,1542231451664618618,477
idUnico,END_FUNC_PROC, dejoSurtidor,1,4,1542231451664814455,478
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231451665006008,479
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231451685617088,480
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231451685797218,481
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231451685970209,482
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231451686134193,483
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231451734561989,484
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231451734744425,485
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,9,1542231451734920052,486
idUnico,END_FUNC_PROC, dameSurtidor,0,9,1542231451735083927,487
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231451749322011,488
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231451749501482,489
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,22,1542231451749675901,490
idUnico,END_FUNC_PROC, dameSurtidor,0,22,1542231451749837469,491
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,15,1542231451853410710,492
idUnico,END_FUNC_PROC, dejoSurtidor,1,15,1542231451853613796,493
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231451853812488,494
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231451864244003,495
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231451864430284,496
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231451864628428,497
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231451864806361,498
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231451902059604,499
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231451902247752,500
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,22,1542231451902423708,501
idUnico,END_FUNC_PROC, dameSurtidor,0,22,1542231451902585276,502
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231452035318532,503
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231452035671104,504
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231452035852992,505
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231452036014450,506
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231452071056924,507
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231452071260669,508
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231452071435197,509
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231452071596546,510
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231452230836082,511
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231452231113856,512
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,22,1542231452231292997,513
idUnico,END_FUNC_PROC, dameSurtidor,0,22,1542231452231453357,514
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231452289316241,515
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231452289498019,516
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,9,1542231452289674634,517
idUnico,END_FUNC_PROC, dameSurtidor,0,9,1542231452289838728,518
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231452533087375,519
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231452533374375,520
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231452533553517,521
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231452533714206,522
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231452579378761,523
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231452579559990,524
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,21,1542231452579734518,525
idUnico,END_FUNC_PROC, dameSurtidor,0,21,1542231452579897734,526
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231452681829593,527
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231452682010492,528
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231452682186229,529
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231452682347028,530
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,21,1542231452800112562,531
idUnico,END_FUNC_PROC, dejoSurtidor,1,21,1542231452800290935,532
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231452800491275,533
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231452896265317,534
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231452896450060,535
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,8,1542231452896625687,536
idUnico,END_FUNC_PROC, dameSurtidor,0,8,1542231452896786815,537
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231452920069863,538
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231452920250103,539
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,9,1542231452920424522,540
idUnico,END_FUNC_PROC, dameSurtidor,0,9,1542231452920589934,541
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231452938562864,542
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231452938741566,543
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231452938916205,544
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231452939077333,545
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,22,1542231453017733185,546
idUnico,END_FUNC_PROC, dejoSurtidor,1,22,1542231453017977679,547
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231453018185377,548
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231453173977605,549
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231453174254391,550
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231453174433862,551
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231453174594661,552
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231453271756913,553
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231453271940448,554
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231453272115636,555
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231453272276765,556
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,9,1542231453377828592,557
idUnico,END_FUNC_PROC, dejoSurtidor,1,9,1542231453378033436,558
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231453378232568,559
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231453613463334,560
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231453613707279,561
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231453613886860,562
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231453614048208,563
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,8,1542231453736019771,564
idUnico,END_FUNC_PROC, dejoSurtidor,1,8,1542231453736199242,565
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231453736389367,566
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231453778313815,567
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231453778492737,568
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231453778668035,569
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231453778829054,570
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231453951273111,571
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231453951450605,572
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231453951625133,573
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231453951787031,574
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231453969832133,575
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231453970013581,576
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231453970187122,577
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231453970347152,578
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231453988489558,579
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231453988665515,580
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231453988840702,581
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231453989001502,582
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231454083574822,583
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231454083888622,584
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231454084070949,585
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231454084232846,586
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231454179672438,587
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231454179977342,588
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231454180158680,589
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231454180319260,590
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231454201227445,591
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231454201408344,592
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231454201583751,593
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231454201749053,594
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231454360088805,595
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231454360380858,596
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231454360562635,597
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231454360723105,598
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231454477950995,599
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231454478174839,600
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231454478349587,601
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231454478515110,602
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231454483573363,603
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231454483754482,604
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231454483929011,605
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231454484096290,606
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231454484466655,607
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231454484646017,608
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231454484819886,609
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231454485016602,610
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231454597034983,611
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231454597259377,612
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231454597436981,613
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231454597597450,614
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231454609971967,615
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231454610157589,616
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231454610331349,617
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231454610490940,618
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231454745564570,619
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231454745744590,620
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231454745919009,621
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231454746081016,622
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231454767816141,623
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231454767991658,624
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231454768171459,625
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231454768335663,626
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231454988249871,627
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231454988456032,628
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231454988633087,629
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231454988794545,630
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231455026368617,631
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231455026675498,632
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231455026865403,633
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231455027026642,634
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231455059787724,635
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231455060082302,636
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231455060265508,637
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231455060427076,638
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231455159367455,639
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231455159691140,640
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231455159874456,641
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231455160035804,642
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231455163729022,643
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231455163912667,644
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231455164088294,645
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231455164249533,646
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231455210622306,647
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231455210941488,648
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231455211124255,649
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231455211286042,650
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231455241297174,651
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231455241609106,652
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231455241802527,653
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231455241979581,654
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231455439057661,655
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231455439364542,656
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231455439545331,657
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231455439706350,658
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231455497269602,659
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231455497456103,660
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231455497630082,661
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231455497793078,662
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231455578474955,663
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231455578653768,664
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231455578827857,665
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231455578989645,666
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231455606227418,667
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231455606407328,668
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231455606581527,669
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231455606742766,670
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231455680668772,671
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231455680850550,672
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231455681025957,673
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231455681190710,674
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231455894535878,675
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231455894717545,676
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231455894893282,677
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231455895057596,678
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231455928412228,679
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231455928588295,680
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,3,1542231455928763372,681
idUnico,END_FUNC_PROC, dameSurtidor,0,3,1542231455928926698,682
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231456155064953,683
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231456155376886,684
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231456155557675,685
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231456155719902,686
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231456164946961,687
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231456165130277,688
